County,tract,pct_no_vehicle,pct_fewer_vehicles
Forsyth County,200,39.693593314763234,49.721448467966574
Forsyth County,301,27.017937219730943,46.63677130044843
Forsyth County,302,14.545454545454543,42.87878787878788
Forsyth County,400,24.214559386973185,59.84674329501916
Forsyth County,500,34.34935521688159,70.22274325908558
Forsyth County,600,39.77389516957862,71.0174717368962
Forsyth County,700,40.40178571428572,69.53125
Forsyth County,801,36.24161073825504,91.2751677852349
Forsyth County,802,23.294509151414307,63.727121464226286
Forsyth County,900,18.35443037974684,43.29113924050633
Forsyth County,1000,4.670714619336758,44.932274638019614
Forsyth County,1100,5.972323379461034,14.639475600874
Forsyth County,1200,12.770339855818744,34.29454170957776
Forsyth County,1300,15.10989010989011,35.43956043956044
Forsyth County,1400,6.882022471910113,42.556179775280896
Forsyth County,1500,12.335958005249344,44.09448818897638
Forsyth County,1601,12.98804780876494,30.59760956175299
Forsyth County,1602,36.89024390243903,71.72256097560975
Forsyth County,1700,13.49240780911063,35.05422993492408
Forsyth County,1800,7.69704433497537,48.522167487684726
Forsyth County,1901,13.705583756345176,57.69881556683587
Forsyth County,1902,0.628140703517588,19.974874371859297
Forsyth County,2001,10.391061452513966,31.1731843575419
Forsyth County,2002,2.90771175726928,41.97218710493047
Forsyth County,2100,3.785488958990536,29.758149316508938
Forsyth County,2200,4.135119394292371,29.004076878276063
Forsyth County,2501,0.8920606601248885,19.89295272078501
Forsyth County,2502,0.0,29.163346613545816
Forsyth County,2601,0.6980802792321117,43.19371727748691
Forsyth County,2604,3.402646502835539,32.136105860113425
Forsyth County,2605,4.212454212454213,27.93040293040293
Forsyth County,2606,1.126927639383155,27.698695136417555
Forsyth County,2701,7.227488151658767,31.1216429699842
Forsyth County,2702,14.154870940882596,48.2098251457119
Forsyth County,2704,10.846560846560848,27.976190476190474
Forsyth County,2705,14.05648267008986,38.57509627727856
Forsyth County,2801,0.0,28.64493996569468
Forsyth County,2804,1.6654049962149888,29.295987887963665
Forsyth County,2806,11.23160340821069,49.03175832687839
Forsyth County,2807,3.076923076923077,23.12087912087912
Forsyth County,2808,3.664302600472813,24.70449172576832
Forsyth County,2809,1.1547344110854505,35.411855273287145
Forsyth County,2901,4.997341839447103,35.99149388623073
Forsyth County,2903,12.665112665112666,36.20823620823621
Forsyth County,2904,1.8973214285714284,28.125
Forsyth County,3002,2.238805970149253,17.66169154228856
Forsyth County,3003,0.0,27.55966127790608
Forsyth County,3004,4.6875,23.233695652173918
Forsyth County,3103,0.6193228736581338,24.40132122213047
Forsyth County,3105,0.5763688760806917,26.296829971181555
Forsyth County,3106,2.1082220660576247,17.00632466619817
Forsyth County,3107,2.027809965237544,25.840092699884124
Forsyth County,3108,7.094594594594595,28.37837837837838
Forsyth County,3201,5.8171745152354575,29.68605724838412
Forsyth County,3202,4.842219804134929,26.65941240478781
Forsyth County,3307,4.970059880239521,31.55688622754491
Forsyth County,3308,1.6311584553928096,27.330226364846872
Forsyth County,3309,7.976025818349469,27.61641309359152
Forsyth County,3310,3.766707168894289,32.13851761846902
Forsyth County,3311,0.5291005291005291,25.132275132275133
Forsyth County,3312,0.6263048016701461,25.10438413361169
Forsyth County,3313,1.3916500994035783,20.87475149105368
Forsyth County,3314,1.4735432016075016,15.9410582719357
Forsyth County,3315,3.229221810481736,23.186871360508206
Forsyth County,3402,4.094076655052264,23.95470383275261
Forsyth County,3403,11.748381128584644,36.2627197039778
Forsyth County,3404,8.962264150943396,43.93530997304583
Forsyth County,3500,4.206064558200195,53.11379197913271
Forsyth County,3600,6.120092378752887,36.25866050808314
Forsyth County,3701,5.044201768070723,35.46541861674467
Forsyth County,3702,1.0692701069270107,32.49651324965132
Forsyth County,3703,2.902675014228799,31.360273192942515
Forsyth County,3803,3.356367226061204,34.35340572556762
Forsyth County,3804,3.571428571428571,21.048632218844983
Forsyth County,3805,6.57672849915683,24.991568296795958
Forsyth County,3806,0.0,28.537549407114625
Forsyth County,3903,17.05639614855571,53.874369555249885
Forsyth County,3904,3.781773093614383,29.6342219466832
Forsyth County,3905,12.240748271655145,35.339568930459535
Forsyth County,3906,0.7401924500370096,29.015544041450777
Forsyth County,3908,1.2067578439259854,23.57200321802092
Forsyth County,3909,5.364677516576251,35.74442435201929
Forsyth County,4005,1.4064015518913675,26.77012609117362
Forsyth County,4007,1.6241299303944314,23.50016572754392
Forsyth County,4009,1.2331838565022422,35.59417040358744
Forsyth County,4010,0.0,30.60309698451508
Forsyth County,4011,3.31901600937134,26.00546661460367
Forsyth County,4012,5.0,26.375
Forsyth County,4013,2.327173169062286,29.15811088295688
Forsyth County,4014,1.9176536943034408,26.903553299492387
Forsyth County,4015,1.3657056145675266,32.372281234193224
Forsyth County,4102,4.373927958833619,19.72555746140652
Forsyth County,4103,0.5260081823495032,38.74926943308007
Forsyth County,4104,0.82122552116235,36.44977890082122
Surry County,930101,3.6131774707757702,14.87778958554729
Surry County,930102,4.23634336677815,21.348940914158305
Surry County,930201,3.364632237871674,32.550860719874805
Surry County,930202,1.0087424344317415,33.55749831876261
Surry County,930301,7.091346153846153,16.466346153846153
Surry County,930302,6.670942912123155,29.63438101347017
Surry County,930400,17.749244712990937,30.589123867069485
Surry County,930501,0.8957654723127036,32.65472312703583
Surry County,930502,5.65015479876161,29.41176470588235
Surry County,930600,4.0,26.545454545454547
Surry County,930700,2.993630573248408,16.178343949044585
Surry County,930802,1.145374449339207,20.70484581497797
Surry County,930803,4.989154013015185,23.42733188720173
Surry County,930804,4.363312555654497,36.68744434550312
Surry County,930901,3.2358431860609835,29.30927193528313
Surry County,930902,0.9589041095890412,28.767123287671232
Surry County,931001,6.171648987463838,22.66152362584378
Surry County,931002,5.685814771395076,22.743259085580306
Surry County,931003,8.718395815170009,36.26852659110724
Surry County,931101,10.543933054393303,29.707112970711297
Surry County,931102,0.4421983575489577,16.361339229311433
Surry County,931103,6.761565836298933,21.945432977461447
Surry County,931200,2.714113389626055,26.35705669481303
Randolph County,30100,6.174698795180722,25.050200803212853
Randolph County,30201,7.09480122324159,40.428134556574925
Randolph County,30202,3.548546081813701,28.3390832922622
Randolph County,30301,3.478933127174333,29.918824893699263
Randolph County,30302,11.499148211243613,47.70017035775128
Randolph County,30400,10.147783251231528,42.31527093596059
Randolph County,30502,1.0427528675703857,21.8978102189781
Randolph County,30503,2.344971339239187,18.18655549765503
Randolph County,30504,3.583473861720068,18.54974704890388
Randolph County,30600,4.480286738351254,20.21505376344086
Randolph County,30700,2.848101265822785,17.207278481012658
Randolph County,30803,1.921757035003432,18.462594371997252
Randolph County,30804,2.4227234753550544,12.865497076023392
Randolph County,30805,0.0,25.30446549391069
Randolph County,30806,0.8703220191470844,36.98868581375109
Randolph County,30900,0.0,23.25440194292653
Randolph County,31001,5.495420482930891,34.970857618651124
Randolph County,31002,0.8742434431741762,22.46133154001345
Randolph County,31101,0.9640666082383872,21.64767747589833
Randolph County,31102,0.3460207612456747,34.14071510957324
Randolph County,31200,4.263206672845228,24.55977757182577
Randolph County,31303,2.93141592920354,22.12389380530973
Randolph County,31304,0.8134490238611713,19.197396963123644
Randolph County,31305,1.3207547169811322,26.79245283018868
Randolph County,31307,0.0,21.31782945736434
Randolph County,31308,10.576015108593012,29.5561850802644
Randolph County,31401,6.485671191553545,30.618401206636506
Randolph County,31402,5.538694992412747,29.590288315629746
Randolph County,31501,0.4868549172346641,22.49269717624148
Randolph County,31503,1.9669551534225016,24.15420928402832
Randolph County,31504,0.8936550491510277,19.794459338695265
Randolph County,31505,9.847936278059375,31.643736422881968
Randolph County,31601,2.193548387096774,31.741935483870968
Randolph County,31602,1.4184397163120568,35.46099290780142
Davidson County,60101,4.872389791183294,32.25058004640371
Davidson County,60103,0.0,13.162544169611309
Davidson County,60104,0.0,15.723270440251572
Davidson County,60201,5.408653846153847,11.71875
Davidson County,60202,5.870236869207004,20.082389289392378
Davidson County,60203,1.245480112494978,27.52109280835677
Davidson County,60301,2.931596091205212,17.5430432759423
Davidson County,60302,2.482960077896786,25.70593962999026
Davidson County,60303,1.3178703215603584,14.81286241433843
Davidson County,60304,0.0,22.321428571428573
Davidson County,60400,5.816226783968719,21.89638318670577
Davidson County,60500,4.360113039967703,20.993136859103757
Davidson County,60601,0.8690254500310366,29.422718808193668
Davidson County,60602,4.827586206896552,25.057471264367816
Davidson County,60700,4.139145750770585,32.80493174812858
Davidson County,60800,6.2023939064200215,41.29488574537541
Davidson County,60900,6.09375,31.77083333333333
Davidson County,61000,5.955216769890424,28.77560743211053
Davidson County,61101,2.1486123545210387,24.619516562220237
Davidson County,61102,0.5378973105134475,22.933985330073348
Davidson County,61202,3.059581320450886,26.570048309178745
Davidson County,61203,6.409560021727321,24.497555676262905
Davidson County,61204,4.588910133843212,39.005736137667306
Davidson County,61300,3.271537622682661,36.09596510359869
Davidson County,61400,15.370018975332068,66.50853889943075
Davidson County,61501,8.509234828496043,46.76781002638523
Davidson County,61502,14.442413162705666,23.58318098720293
Davidson County,61600,9.591078066914498,35.613382899628256
Davidson County,61701,5.466237942122187,21.168274383708468
Davidson County,61703,1.8654607122668172,22.27247032221594
Davidson County,61704,2.3404255319148937,16.382978723404257
Davidson County,61705,2.389843166542196,18.297236743838685
Davidson County,61803,0.1556420233463035,23.19066147859922
Davidson County,61805,7.993338884263114,18.817651956702747
Davidson County,61806,2.323580034423408,25.731497418244405
Davidson County,61807,4.0797824116047146,20.489573889392567
Davidson County,61808,2.7659574468085104,20.31914893617021
Davidson County,61902,3.5936113575865134,21.78349600709849
Davidson County,61903,3.4236804564907275,30.171184022824537
Davidson County,61904,5.474095796676441,38.12316715542522
Davidson County,62001,1.865284974093264,22.38341968911917
Davidson County,62002,4.899497487437186,30.339195979899497
Alamance County,20100,10.229540918163671,29.291417165668665
Alamance County,20200,7.606679035250464,49.41249226963512
Alamance County,20301,4.747033104309806,38.85071830106184
Alamance County,20302,10.247349823321557,31.625441696113075
Alamance County,20400,3.1272210376687988,40.36958066808813
Alamance County,20501,5.110602593440122,28.83295194508009
Alamance County,20502,16.63172606568833,53.80852550663872
Alamance County,20601,0.0,15.55869872701556
Alamance County,20602,1.850362027353178,20.353982300884955
Alamance County,20701,7.357987037743043,25.276401067479984
Alamance County,20702,6.321162151550844,35.25716529250098
Alamance County,20801,2.666666666666667,38.266666666666666
Alamance County,20802,9.881422924901186,46.33289415898111
Alamance County,20901,7.955865272938444,28.39721254355401
Alamance County,20902,0.8610792192881744,23.70838117106774
Alamance County,21000,9.105098855359,38.34547346514048
Alamance County,21101,2.111984282907662,19.941060903732808
Alamance County,21102,4.642593957258659,32.27708179808401
Alamance County,21201,3.102517985611511,34.44244604316547
Alamance County,21204,1.4091595369904375,26.975339708102663
Alamance County,21205,1.5583651867097914,25.58071155542488
Alamance County,21206,3.019213174748399,33.25709057639524
Alamance County,21207,6.145251396648044,22.3463687150838
Alamance County,21300,3.4716342082980525,18.416596104995765
Alamance County,21400,6.16822429906542,25.88785046728972
Alamance County,21500,0.7672634271099744,20.396419437340157
Alamance County,21600,5.840033855268726,34.78628861616589
Alamance County,21701,3.848662752772341,24.91846053489889
Alamance County,21702,0.6834910620399579,15.667718191377498
Alamance County,21703,3.161162856336438,24.442562799887103
Alamance County,21801,1.4851485148514851,18.48184818481848
Alamance County,21802,2.312543798177996,14.085494043447792
Alamance County,21803,6.978879706152434,27.91551882460973
Alamance County,21901,2.599388379204893,23.139653414882773
Alamance County,21902,2.966841186736475,33.04246655031995
Alamance County,22001,0.9728978457261988,17.23419041000695
Alamance County,22002,1.0011778563015312,23.2037691401649
Rockingham County,40101,2.2465437788018434,18.26036866359447
Rockingham County,40102,3.618090452261306,24.22110552763819
Rockingham County,40200,5.088195386702849,40.50203527815468
Rockingham County,40300,7.822954194544519,24.13793103448276
Rockingham County,40400,6.69029685423128,47.540983606557376
Rockingham County,40501,9.048569527611445,37.79108449767132
Rockingham County,40502,3.0182684670373314,18.665607625099284
Rockingham County,40601,4.364640883977901,29.226519337016576
Rockingham County,40602,0.7963594994311717,26.39362912400455
Rockingham County,40700,3.65979381443299,25.412371134020617
Rockingham County,40800,12.811387900355871,34.519572953736656
Rockingham County,40900,12.511013215859032,33.56828193832599
Rockingham County,41001,4.787033546928006,37.91933660007539
Rockingham County,41002,8.55421686746988,30.120481927710845
Rockingham County,41100,4.274193548387097,25.241935483870968
Rockingham County,41200,13.581890812250332,43.14247669773635
Rockingham County,41300,9.287338893100834,24.526156178923426
Rockingham County,41400,13.63978899773926,44.0844009042954
Rockingham County,41501,9.32475884244373,30.54662379421222
Rockingham County,41502,6.288343558282208,27.18558282208589
Rockingham County,41601,2.8368794326241136,25.602836879432623
Rockingham County,41602,2.91932059447983,31.84713375796178
Davie County,80101,1.5891701000588585,18.952324896998235
Davie County,80102,1.2038523274478332,13.964686998394864
Davie County,80200,3.08641975308642,22.263374485596707
Davie County,80301,11.795281887245102,27.98880447820872
Davie County,80302,5.52,17.2
Davie County,80400,4.570637119113574,25.66943674976916
Davie County,80500,4.124860646599777,30.82497212931996
Davie County,80600,2.858880778588808,22.14111922141119
Davie County,80701,8.898305084745763,34.067796610169495
Davie County,80702,4.672897196261682,31.360332294911736
Watauga County,920100,3.4278959810874707,21.513002364066192
Watauga County,920200,5.596801827527127,19.36036550542547
Watauga County,920300,1.8961253091508656,18.301731244847485
Watauga County,920400,9.742351046698872,35.53408480944713
Watauga County,920500,6.4485981308411215,34.76635514018692
Watauga County,920601,2.7789653698161607,22.65925609234716
Watauga County,920602,0.2548853016142736,18.26677994902294
Watauga County,920701,3.824521934758155,21.25984251968504
Watauga County,920702,2.346278317152104,27.9126213592233
Watauga County,920703,1.523947750362845,17.851959361393323
Watauga County,920800,3.436426116838488,20.017182130584192
Watauga County,920900,2.134831460674157,22.640449438202246
Watauga County,921000,3.2994923857868024,24.619289340101524
Wilkes County,960101,5.776173285198556,17.32851985559567
Wilkes County,960102,2.74247491638796,28.695652173913043
Wilkes County,960200,5.526657997399219,32.11963589076723
Wilkes County,960300,6.420824295010847,28.156182212581346
Wilkes County,960401,3.0679327976625275,17.60409057706355
Wilkes County,960402,2.523431867339582,23.792357606344627
Wilkes County,960500,8.173418621179815,40.93816631130064
Wilkes County,960600,13.348946135831383,36.92427790788447
Wilkes County,960700,7.919075144508671,46.9364161849711
Wilkes County,960801,4.539106145251397,34.07821229050279
Wilkes County,960802,4.853273137697517,29.232505643340858
Wilkes County,960901,3.747072599531616,15.807962529274004
Wilkes County,960902,4.2682926829268295,32.8397212543554
Wilkes County,961001,7.440476190476191,26.30952380952381
Wilkes County,961002,1.5670910871694417,23.457394711067582
Wilkes County,961100,12.842809364548494,40.735785953177256
Wilkes County,961201,7.402511566424323,27.825512227362854
Wilkes County,961202,3.852889667250438,18.82661996497373
Yadkin County,50101,3.4164358264081254,20.63711911357341
Yadkin County,50102,2.797657774886142,19.518542615484712
Yadkin County,50200,3.940362087326944,15.388711395101172
Yadkin County,50300,11.934477379095163,27.18408736349454
Yadkin County,50401,8.034188034188034,30.085470085470085
Yadkin County,50402,7.064220183486239,33.76146788990825
Yadkin County,50502,2.9530978575564566,21.36653155761436
Yadkin County,50503,3.209336250911744,21.079504011670316
Yadkin County,50504,3.1654676258992804,23.884892086330936
Ashe County,970200,5.0405040504050405,22.862286228622864
Ashe County,970300,6.221408966148216,34.85818847209515
Ashe County,970400,6.305903398926654,25.53667262969589
Ashe County,970501,4.662379421221865,20.659163987138264
Ashe County,970502,14.493927125506072,33.11740890688259
Ashe County,970701,0.0,24.94877049180328
Ashe County,970702,0.0,17.07070707070707
Ashe County,970801,5.252725470763132,24.281466798810705
Ashe County,970802,3.897254207263064,29.93799822852081
Avery County,930100,3.826530612244898,26.700680272108844
Avery County,930200,2.4637681159420293,18.47826086956522
Avery County,930301,5.904288377874456,20.633934120571784
Avery County,930302,10.663082437275984,40.41218637992832
Avery County,930400,1.486697965571205,18.07511737089202
Burke County,20100,2.6837806301050176,29.638273045507585
Burke County,20202,3.90625,30.64903846153846
Burke County,20203,0.0,4.842820730671198
Burke County,20204,5.782312925170068,15.051020408163266
Burke County,20301,0.6698564593301436,29.04306220095694
Burke County,20303,4.885496183206107,25.44529262086514
Burke County,20304,0.929368029739777,11.152416356877325
Burke County,20500,6.183889340927584,33.76729048006509
Burke County,20600,12.222654729466718,52.12144803425458
Burke County,20801,3.273185060847671,34.07469576164498
Burke County,20802,1.869918699186992,19.1869918699187
Burke County,20901,2.513227513227513,24.00793650793651
Burke County,20902,3.878281622911695,21.30071599045346
Burke County,21000,5.88235294117647,25.991792065663475
Burke County,21100,3.7347880822492656,25.765841376416283
Burke County,21201,2.880658436213992,32.92181069958848
Burke County,21202,3.289817232375979,28.511749347258487
Burke County,21203,2.214532871972318,31.14186851211073
Burke County,21301,5.938375350140055,24.25770308123249
Burke County,21302,5.012126111560226,25.464834276475344
Burke County,21400,8.556759840273816,36.22361665715916
Caswell County,930100,6.365740740740741,18.86574074074074
Caswell County,930200,10.185676392572944,35.225464190981434
Caswell County,930300,3.9375,32.4375
Caswell County,930400,1.2235817575083427,42.71412680756396
Caswell County,930500,3.6152796725784446,29.39972714870396
Caswell County,930600,2.088639836984208,15.639327559857362
Stokes County,70101,2.5622775800711746,24.555160142348758
Stokes County,70102,4.434250764525994,16.59021406727829
Stokes County,70200,1.3199245757385292,13.199245757385292
Stokes County,70301,8.257638315441785,18.909991742361683
Stokes County,70302,9.41320293398533,30.317848410757943
Stokes County,70400,2.533394748963611,18.240442192538
Stokes County,70503,0.5038937242327073,23.453962437013285
Stokes County,70504,2.028397565922921,27.721433400946587
Stokes County,70505,3.3063427800269904,15.519568151147098
Stokes County,70506,0.7575757575757576,36.43250688705234
Stokes County,70600,1.0597302504816954,16.90751445086705
Stokes County,70701,14.715189873417724,28.085443037974684
Stokes County,70702,9.207708779443257,36.937901498929335
Alleghany County,950100,5.331179321486268,20.89391491653204
Alleghany County,950200,10.376843255051885,29.929000546149645
Alleghany County,950300,2.4246877296105804,24.90815576781778
Chatham County,20103,0.5660377358490566,26.650943396226417
Chatham County,20104,4.229820232640113,23.686993302784632
Chatham County,20105,3.51219512195122,41.36585365853659
Chatham County,20107,0.0,23.314065510597302
Chatham County,20108,0.6305170239596469,32.03026481715006
Chatham County,20201,2.342606149341142,19.91215226939971
Chatham County,20202,2.279924002533249,14.756174794173528
Chatham County,20203,2.023121387283237,19.653179190751445
Chatham County,20300,1.6289592760180998,18.823529411764707
Chatham County,20401,2.2169811320754715,36.50943396226416
Chatham County,20402,10.523289246693505,48.47613571017826
Chatham County,20500,1.4705882352941175,12.254901960784316
Chatham County,20600,0.0,11.572856391372962
Chatham County,20702,0.9485771342985524,20.668996505242134
Chatham County,20703,2.523027633159792,22.426912294753706
Chatham County,20704,11.067193675889328,33.99209486166008
Chatham County,20801,4.574275362318841,29.030797101449277
Chatham County,20802,0.0,19.31290622098421
Chatham County,20803,1.7857142857142856,36.65413533834587
Alexander County,40100,3.643410852713178,14.496124031007753
Alexander County,40200,2.2822822822822824,20.36036036036036
Alexander County,40300,6.808199121522694,24.890190336749637
Alexander County,40400,3.852021357742182,22.08237986270023
Alexander County,40500,0.6920415224913495,27.720107650903497
Alexander County,40600,0.4761904761904762,17.142857142857142
Alexander County,40700,1.9842755522276303,21.302882815424933
Iredell County,60100,9.743981658387469,36.83607183798242
Iredell County,60200,9.090909090909092,56.67789001122335
Iredell County,60300,7.571288102261553,43.36283185840708
Iredell County,60400,10.095238095238097,28.88888888888889
Iredell County,60500,5.3679131483715326,28.407720144752712
Iredell County,60601,7.524752475247524,29.02970297029703
Iredell County,60602,2.3004059539918806,26.52232746955345
Iredell County,60603,1.9966722129783692,24.958402662229616
Iredell County,60701,0.0,38.05732484076433
Iredell County,60702,0.7965686274509803,20.955882352941178
Iredell County,60703,0.6591337099811676,31.35593220338983
Iredell County,60801,3.840877914951989,27.09190672153635
Iredell County,60802,3.003003003003003,25.6006006006006
Iredell County,60901,6.619217081850534,30.249110320284696
Iredell County,60902,1.21049092131809,11.970410221923336
Iredell County,61001,2.3109243697478994,35.55672268907563
Iredell County,61002,0.9560229445506692,20.01274697259401
Iredell County,61003,1.528117359413203,24.69437652811736
Iredell County,61101,3.089598352214212,17.61071060762101
Iredell County,61102,8.173418621179815,20.46908315565032
Iredell County,61103,2.720527617477329,22.58862324814509
Iredell County,61104,2.8792912513842746,22.148394241417492
Iredell County,61201,1.8018018018018016,31.813063063063066
Iredell County,61202,1.216658867571362,21.291530182498832
Iredell County,61203,4.243166054671563,35.00611995104039
Iredell County,61204,0.5102040816326531,20.790816326530614
Iredell County,61205,2.145922746781116,27.651747394236665
Iredell County,61301,2.566452795600367,30.430797433547205
Iredell County,61302,2.935514918190568,35.563041385948026
Iredell County,61303,0.87890625,27.197265625
Iredell County,61304,3.3008887008040624,23.148539991536182
Iredell County,61401,3.4394250513347027,31.36550308008213
Iredell County,61402,0.6170834686586554,24.683338746346216
Iredell County,61403,1.3829787234042552,35.42553191489362
Iredell County,61404,4.174454828660436,17.50778816199377
Iredell County,61405,3.8694992412746574,17.602427921092566
Iredell County,61406,2.0768431983385254,27.466251298027
Iredell County,61407,3.033175355450237,27.819905213270143
Iredell County,61408,2.0250148898153664,33.4723049434187
Iredell County,61501,4.550561797752809,46.91011235955056
Iredell County,61502,3.3438485804416405,29.085173501577287
Iredell County,61503,1.9338422391857504,33.07888040712468
