NAME,Total Population,Total Population Below Poverty Level,Below Poverty Level: Under 6 years old,Below Poverty Level: 6 to 11 years old,Below Poverty Level: 12 to 17 years old,Below Poverty Level: 18 to 59 years old,Below Poverty Level: 60 to 74 years old,Below Poverty Level: 75 to 84 years old,Below Poverty Level: 85 years old and over,Total Population at or above poverty level,At or above poverty level: Under 6 years old,At or above poverty level: 6 to 11 years old,At or above poverty level: 12 to 17 years old,At or above poverty level: 18 to 59 years old,At or above poverty level: 60 to 74 years old,At or above poverty level: 75 to 84 years old,At or above poverty level: 85 years old and over,state,county,tract,Census Tract,County
Census Tract 125.05; Guilford County; North Carolina,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,37,081,012505,125.05,Guilford County
Census Tract 125.08; Guilford County; North Carolina,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,48.0,0.0,17.0,0.0,37,081,012508,125.08,Guilford County
Census Tract 125.09; Guilford County; North Carolina,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,37,081,012509,125.09,Guilford County
Census Tract 125.10; Guilford County; North Carolina,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,5.0,38.0,0.0,26.0,0.0,0.0,0.0,37,081,012510,125.10,Guilford County
Census Tract 125.11; Guilford County; North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,081,012511,125.11,Guilford County
Census Tract 126.04; Guilford County; North Carolina,609.0,609.0,90.0,117.0,156.0,204.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,081,012604,126.04,Guilford County
Census Tract 126.07; Guilford County; North Carolina,85.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,37,081,012607,126.07,Guilford County
Census Tract 126.08; Guilford County; North Carolina,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,15.0,29.0,63.0,0.0,0.0,0.0,37,081,012608,126.08,Guilford County
Census Tract 126.10; Guilford County; North Carolina,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,37,081,012610,126.10,Guilford County
Census Tract 126.11; Guilford County; North Carolina,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,111.0,0.0,100.0,173.0,0.0,0.0,0.0,37,081,012611,126.11,Guilford County
Census Tract 126.12; Guilford County; North Carolina,736.0,690.0,0.0,383.0,126.0,181.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,37,081,012612,126.12,Guilford County
Census Tract 126.17; Guilford County; North Carolina,53.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,37,081,012617,126.17,Guilford County
Census Tract 126.18; Guilford County; North Carolina,589.0,79.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,510.0,0.0,0.0,130.0,380.0,0.0,0.0,0.0,37,081,012618,126.18,Guilford County
Census Tract 126.19; Guilford County; North Carolina,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,37,081,012619,126.19,Guilford County
Census Tract 126.20; Guilford County; North Carolina,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,37,081,012620,126.20,Guilford County
Census Tract 126.21; Guilford County; North Carolina,355.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,315.0,0.0,72.0,73.0,170.0,0.0,0.0,0.0,37,081,012621,126.21,Guilford County
Census Tract 127.03; Guilford County; North Carolina,564.0,564.0,0.0,186.0,135.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,081,012703,127.03,Guilford County
Census Tract 127.04; Guilford County; North Carolina,230.0,197.0,58.0,54.0,0.0,85.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,37,081,012704,127.04,Guilford County
Census Tract 127.05; Guilford County; North Carolina,294.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,271.0,27.0,32.0,66.0,146.0,0.0,0.0,0.0,37,081,012705,127.05,Guilford County
Census Tract 127.06; Guilford County; North Carolina,301.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,284.0,0.0,132.0,32.0,120.0,0.0,0.0,0.0,37,081,012706,127.06,Guilford County
Census Tract 127.07; Guilford County; North Carolina,523.0,35.0,12.0,0.0,0.0,23.0,0.0,0.0,0.0,488.0,23.0,56.0,175.0,229.0,5.0,0.0,0.0,37,081,012707,127.07,Guilford County
Census Tract 128.03; Guilford County; North Carolina,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,37,081,012803,128.03,Guilford County
Census Tract 128.04; Guilford County; North Carolina,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,0.0,147.0,49.0,509.0,0.0,0.0,0.0,37,081,012804,128.04,Guilford County
Census Tract 128.05; Guilford County; North Carolina,36.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,081,012805,128.05,Guilford County
Census Tract 136.01; Guilford County; North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,081,013601,136.01,Guilford County
Census Tract 136.02; Guilford County; North Carolina,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,68.0,20.0,0.0,182.0,0.0,0.0,0.0,37,081,013602,136.02,Guilford County
Census Tract 137; Guilford County; North Carolina,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,14.0,7.0,7.0,51.0,10.0,0.0,0.0,37,081,013700,137,Guilford County
Census Tract 138; Guilford County; North Carolina,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,37,081,013800,138,Guilford County
Census Tract 139; Guilford County; North Carolina,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,50.0,50.0,0.0,185.0,0.0,0.0,0.0,37,081,013900,139,Guilford County
Census Tract 140; Guilford County; North Carolina,167.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,136.0,0.0,0.0,24.0,112.0,0.0,0.0,0.0,37,081,014000,140,Guilford County
Census Tract 142; Guilford County; North Carolina,544.0,281.0,52.0,145.0,51.0,33.0,0.0,0.0,0.0,263.0,42.0,19.0,64.0,104.0,34.0,0.0,0.0,37,081,014200,142,Guilford County
Census Tract 143; Guilford County; North Carolina,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,57.0,58.0,148.0,33.0,0.0,0.0,37,081,014300,143,Guilford County
Census Tract 144.06; Guilford County; North Carolina,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,12.0,10.0,89.0,149.0,0.0,0.0,0.0,37,081,014406,144.06,Guilford County
Census Tract 144.07; Guilford County; North Carolina,244.0,71.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,173.0,0.0,81.0,0.0,92.0,0.0,0.0,0.0,37,081,014407,144.07,Guilford County
Census Tract 144.08; Guilford County; North Carolina,186.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,168.0,15.0,32.0,56.0,65.0,0.0,0.0,0.0,37,081,014408,144.08,Guilford County
Census Tract 144.09; Guilford County; North Carolina,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,37,081,014409,144.09,Guilford County
Census Tract 144.10; Guilford County; North Carolina,74.0,55.0,25.0,0.0,0.0,30.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,37,081,014410,144.10,Guilford County
Census Tract 144.11; Guilford County; North Carolina,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,37,081,014411,144.11,Guilford County
Census Tract 144.12; Guilford County; North Carolina,160.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,138.0,0.0,0.0,0.0,39.0,63.0,36.0,0.0,37,081,014412,144.12,Guilford County
Census Tract 145.01; Guilford County; North Carolina,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,12.0,28.0,0.0,0.0,0.0,37,081,014501,145.01,Guilford County
Census Tract 145.02; Guilford County; North Carolina,332.0,68.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,264.0,18.0,19.0,30.0,186.0,11.0,0.0,0.0,37,081,014502,145.02,Guilford County
Census Tract 145.03; Guilford County; North Carolina,494.0,74.0,0.0,27.0,0.0,47.0,0.0,0.0,0.0,420.0,197.0,0.0,25.0,198.0,0.0,0.0,0.0,37,081,014503,145.03,Guilford County
Census Tract 151; Guilford County; North Carolina,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,37,081,015100,151,Guilford County
Census Tract 152.01; Guilford County; North Carolina,238.0,238.0,167.0,37.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,081,015201,152.01,Guilford County
Census Tract 152.02; Guilford County; North Carolina,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,37,081,015202,152.02,Guilford County
Census Tract 153.01; Guilford County; North Carolina,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,29.0,0.0,2.0,0.0,37,081,015301,153.01,Guilford County
Census Tract 153.02; Guilford County; North Carolina,367.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,332.0,42.0,0.0,89.0,201.0,0.0,0.0,0.0,37,081,015302,153.02,Guilford County
Census Tract 154.01; Guilford County; North Carolina,284.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,265.0,0.0,0.0,27.0,238.0,0.0,0.0,0.0,37,081,015401,154.01,Guilford County
Census Tract 154.02; Guilford County; North Carolina,837.0,194.0,0.0,0.0,0.0,126.0,37.0,31.0,0.0,643.0,59.0,0.0,67.0,482.0,35.0,0.0,0.0,37,081,015402,154.02,Guilford County
Census Tract 155; Guilford County; North Carolina,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,60.0,112.0,40.0,171.0,7.0,2.0,0.0,37,081,015500,155,Guilford County
Census Tract 156.01; Guilford County; North Carolina,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,8.0,28.0,9.0,0.0,0.0,37,081,015601,156.01,Guilford County
Census Tract 156.02; Guilford County; North Carolina,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,186.0,12.0,0.0,0.0,37,081,015602,156.02,Guilford County
Census Tract 157.03; Guilford County; North Carolina,203.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,37,081,015703,157.03,Guilford County
Census Tract 157.04; Guilford County; North Carolina,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,200.0,0.0,0.0,172.0,0.0,0.0,0.0,37,081,015704,157.04,Guilford County
Census Tract 157.05; Guilford County; North Carolina,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,37,081,015705,157.05,Guilford County
Census Tract 157.06; Guilford County; North Carolina,184.0,115.0,0.0,0.0,0.0,49.0,66.0,0.0,0.0,69.0,0.0,14.0,0.0,55.0,0.0,0.0,0.0,37,081,015706,157.06,Guilford County
Census Tract 157.07; Guilford County; North Carolina,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,36.0,0.0,11.0,0.0,37,081,015707,157.07,Guilford County
Census Tract 158; Guilford County; North Carolina,290.0,251.0,68.0,0.0,135.0,48.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,37,081,015800,158,Guilford County
Census Tract 159.01; Guilford County; North Carolina,37.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,081,015901,159.01,Guilford County
Census Tract 159.02; Guilford County; North Carolina,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,11.0,0.0,16.0,52.0,0.0,0.0,0.0,37,081,015902,159.02,Guilford County
Census Tract 160.03; Guilford County; North Carolina,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,55.0,100.0,55.0,144.0,5.0,0.0,0.0,37,081,016003,160.03,Guilford County
Census Tract 160.05; Guilford County; North Carolina,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,37,081,016005,160.05,Guilford County
Census Tract 160.06; Guilford County; North Carolina,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,42.0,30.0,0.0,42.0,0.0,0.0,0.0,37,081,016006,160.06,Guilford County
Census Tract 160.07; Guilford County; North Carolina,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,37,081,016007,160.07,Guilford County
Census Tract 160.08; Guilford County; North Carolina,204.0,66.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,37,081,016008,160.08,Guilford County
Census Tract 160.09; Guilford County; North Carolina,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,37,081,016009,160.09,Guilford County
Census Tract 160.10; Guilford County; North Carolina,25.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,081,016010,160.10,Guilford County
Census Tract 160.11; Guilford County; North Carolina,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,67.0,17.0,0.0,0.0,37,081,016011,160.11,Guilford County
Census Tract 161.01; Guilford County; North Carolina,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,37,081,016101,161.01,Guilford County
Census Tract 161.02; Guilford County; North Carolina,84.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,62.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,37,081,016102,161.02,Guilford County
Census Tract 161.03; Guilford County; North Carolina,74.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,37,081,016103,161.03,Guilford County
Census Tract 162.01; Guilford County; North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,081,016201,162.01,Guilford County
Census Tract 162.03; Guilford County; North Carolina,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,138.0,47.0,40.0,223.0,0.0,0.0,0.0,37,081,016203,162.03,Guilford County
Census Tract 162.04; Guilford County; North Carolina,156.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,37,081,016204,162.04,Guilford County
Census Tract 162.05; Guilford County; North Carolina,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,56.0,0.0,0.0,13.0,37,081,016205,162.05,Guilford County
Census Tract 163.03; Guilford County; North Carolina,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,37,081,016303,163.03,Guilford County
Census Tract 163.04; Guilford County; North Carolina,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,37,081,016304,163.04,Guilford County
Census Tract 163.05; Guilford County; North Carolina,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,37,081,016305,163.05,Guilford County
Census Tract 163.06; Guilford County; North Carolina,78.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,33.0,0.0,19.0,0.0,14.0,0.0,0.0,0.0,37,081,016306,163.06,Guilford County
Census Tract 164.05; Guilford County; North Carolina,77.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,37,081,016405,164.05,Guilford County
Census Tract 164.06; Guilford County; North Carolina,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,19.0,23.0,0.0,0.0,37,081,016406,164.06,Guilford County
Census Tract 164.07; Guilford County; North Carolina,230.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,190.0,62.0,0.0,24.0,104.0,0.0,0.0,0.0,37,081,016407,164.07,Guilford County
Census Tract 164.08; Guilford County; North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,081,016408,164.08,Guilford County
Census Tract 164.09; Guilford County; North Carolina,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,37,081,016409,164.09,Guilford County
Census Tract 164.10; Guilford County; North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,081,016410,164.10,Guilford County
Census Tract 165.02; Guilford County; North Carolina,140.0,140.0,0.0,0.0,99.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,081,016502,165.02,Guilford County
Census Tract 165.03; Guilford County; North Carolina,56.0,43.0,0.0,0.0,23.0,20.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,37,081,016503,165.03,Guilford County
Census Tract 165.05; Guilford County; North Carolina,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,94.0,140.0,0.0,0.0,37,081,016505,165.05,Guilford County
Census Tract 165.06; Guilford County; North Carolina,118.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,83.0,10.0,10.0,10.0,53.0,0.0,0.0,0.0,37,081,016506,165.06,Guilford County
Census Tract 166; Guilford County; North Carolina,177.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,158.0,13.0,0.0,67.0,78.0,0.0,0.0,0.0,37,081,016600,166,Guilford County
Census Tract 167.01; Guilford County; North Carolina,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,081,016701,167.01,Guilford County
Census Tract 167.02; Guilford County; North Carolina,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,37,081,016702,167.02,Guilford County
Census Tract 168; Guilford County; North Carolina,305.0,199.0,0.0,65.0,78.0,56.0,0.0,0.0,0.0,106.0,0.0,52.0,0.0,54.0,0.0,0.0,0.0,37,081,016800,168,Guilford County
Census Tract 169; Guilford County; North Carolina,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,37,081,016900,169,Guilford County
Census Tract 170; Guilford County; North Carolina,161.0,104.0,9.0,20.0,16.0,59.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,37,081,017000,170,Guilford County
