NAME,Total Population,Total Population Below Poverty Level,Below Poverty Level: Under 6 years old,Below Poverty Level: 6 to 11 years old,Below Poverty Level: 12 to 17 years old,Below Poverty Level: 18 to 59 years old,Below Poverty Level: 60 to 74 years old,Below Poverty Level: 75 to 84 years old,Below Poverty Level: 85 years old and over,Total Population at or above poverty level,At or above poverty level: Under 6 years old,At or above poverty level: 6 to 11 years old,At or above poverty level: 12 to 17 years old,At or above poverty level: 18 to 59 years old,At or above poverty level: 60 to 74 years old,At or above poverty level: 75 to 84 years old,At or above poverty level: 85 years old and over,state,county,tract,Census Tract,County
Census Tract 127.07; Guilford County; North Carolina,1972.0,836.0,58.0,93.0,151.0,449.0,38.0,47.0,0.0,1136.0,29.0,92.0,149.0,716.0,126.0,24.0,0.0,37,081,012707,127.07,Guilford County
Census Tract 128.03; Guilford County; North Carolina,5647.0,587.0,0.0,9.0,83.0,289.0,206.0,0.0,0.0,5060.0,195.0,332.0,584.0,3250.0,534.0,48.0,117.0,37,081,012803,128.03,Guilford County
Census Tract 128.04; Guilford County; North Carolina,2846.0,151.0,0.0,0.0,0.0,106.0,20.0,25.0,0.0,2695.0,0.0,268.0,242.0,1597.0,387.0,172.0,29.0,37,081,012804,128.04,Guilford County
Census Tract 128.05; Guilford County; North Carolina,2257.0,272.0,0.0,0.0,0.0,126.0,95.0,0.0,51.0,1985.0,18.0,102.0,221.0,1453.0,89.0,93.0,9.0,37,081,012805,128.05,Guilford County
Census Tract 136.01; Guilford County; North Carolina,397.0,90.0,22.0,0.0,40.0,22.0,6.0,0.0,0.0,307.0,0.0,27.0,0.0,104.0,123.0,44.0,9.0,37,081,013601,136.01,Guilford County
Census Tract 136.02; Guilford County; North Carolina,2055.0,706.0,28.0,139.0,87.0,373.0,41.0,38.0,0.0,1349.0,59.0,89.0,149.0,824.0,122.0,21.0,85.0,37,081,013602,136.02,Guilford County
Census Tract 137; Guilford County; North Carolina,496.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,460.0,43.0,47.0,41.0,283.0,46.0,0.0,0.0,37,081,013700,137,Guilford County
Census Tract 138; Guilford County; North Carolina,2622.0,713.0,0.0,128.0,163.0,304.0,106.0,0.0,12.0,1909.0,25.0,53.0,96.0,806.0,575.0,247.0,107.0,37,081,013800,138,Guilford County
Census Tract 139; Guilford County; North Carolina,2969.0,1721.0,288.0,87.0,116.0,889.0,330.0,11.0,0.0,1248.0,91.0,145.0,52.0,561.0,356.0,35.0,8.0,37,081,013900,139,Guilford County
Census Tract 140; Guilford County; North Carolina,1268.0,317.0,0.0,67.0,0.0,201.0,49.0,0.0,0.0,951.0,7.0,121.0,65.0,583.0,136.0,39.0,0.0,37,081,014000,140,Guilford County
Census Tract 142; Guilford County; North Carolina,1590.0,312.0,0.0,46.0,64.0,127.0,66.0,9.0,0.0,1278.0,132.0,67.0,78.0,764.0,227.0,10.0,0.0,37,081,014200,142,Guilford County
Census Tract 143; Guilford County; North Carolina,821.0,263.0,0.0,16.0,0.0,150.0,96.0,1.0,0.0,558.0,44.0,0.0,20.0,466.0,22.0,6.0,0.0,37,081,014300,143,Guilford County
Census Tract 144.06; Guilford County; North Carolina,1946.0,309.0,26.0,0.0,33.0,131.0,64.0,41.0,14.0,1637.0,54.0,99.0,50.0,961.0,419.0,54.0,0.0,37,081,014406,144.06,Guilford County
Census Tract 144.07; Guilford County; North Carolina,891.0,76.0,0.0,0.0,37.0,37.0,0.0,2.0,0.0,815.0,0.0,0.0,128.0,607.0,67.0,13.0,0.0,37,081,014407,144.07,Guilford County
Census Tract 144.08; Guilford County; North Carolina,1769.0,662.0,134.0,169.0,40.0,308.0,11.0,0.0,0.0,1107.0,37.0,78.0,34.0,675.0,270.0,9.0,4.0,37,081,014408,144.08,Guilford County
Census Tract 144.09; Guilford County; North Carolina,462.0,114.0,0.0,29.0,52.0,31.0,2.0,0.0,0.0,348.0,0.0,0.0,35.0,308.0,5.0,0.0,0.0,37,081,014409,144.09,Guilford County
Census Tract 144.10; Guilford County; North Carolina,1425.0,453.0,158.0,41.0,21.0,197.0,34.0,2.0,0.0,972.0,91.0,0.0,58.0,608.0,175.0,40.0,0.0,37,081,014410,144.10,Guilford County
Census Tract 144.11; Guilford County; North Carolina,2376.0,86.0,0.0,28.0,0.0,54.0,4.0,0.0,0.0,2290.0,130.0,19.0,56.0,1515.0,474.0,84.0,12.0,37,081,014411,144.11,Guilford County
Census Tract 144.12; Guilford County; North Carolina,473.0,26.0,0.0,0.0,0.0,3.0,16.0,7.0,0.0,447.0,34.0,0.0,33.0,209.0,138.0,33.0,0.0,37,081,014412,144.12,Guilford County
Census Tract 145.01; Guilford County; North Carolina,314.0,219.0,46.0,15.0,0.0,158.0,0.0,0.0,0.0,95.0,6.0,0.0,30.0,42.0,17.0,0.0,0.0,37,081,014501,145.01,Guilford County
Census Tract 145.02; Guilford County; North Carolina,1717.0,134.0,26.0,0.0,14.0,42.0,41.0,11.0,0.0,1583.0,169.0,111.0,97.0,1053.0,119.0,23.0,11.0,37,081,014502,145.02,Guilford County
Census Tract 145.03; Guilford County; North Carolina,2019.0,1114.0,518.0,51.0,51.0,443.0,51.0,0.0,0.0,905.0,18.0,0.0,15.0,622.0,165.0,46.0,39.0,37,081,014503,145.03,Guilford County
Census Tract 151; Guilford County; North Carolina,1301.0,205.0,0.0,35.0,38.0,116.0,0.0,16.0,0.0,1096.0,113.0,71.0,11.0,710.0,115.0,76.0,0.0,37,081,015100,151,Guilford County
Census Tract 152.01; Guilford County; North Carolina,954.0,150.0,24.0,0.0,11.0,75.0,40.0,0.0,0.0,804.0,48.0,80.0,145.0,414.0,101.0,16.0,0.0,37,081,015201,152.01,Guilford County
Census Tract 152.02; Guilford County; North Carolina,2162.0,45.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,2117.0,194.0,337.0,195.0,1195.0,196.0,0.0,0.0,37,081,015202,152.02,Guilford County
Census Tract 153.01; Guilford County; North Carolina,1797.0,429.0,0.0,157.0,82.0,99.0,6.0,85.0,0.0,1368.0,3.0,65.0,122.0,793.0,207.0,127.0,51.0,37,081,015301,153.01,Guilford County
Census Tract 153.02; Guilford County; North Carolina,1883.0,492.0,69.0,30.0,42.0,235.0,3.0,113.0,0.0,1391.0,14.0,42.0,160.0,1071.0,74.0,27.0,3.0,37,081,015302,153.02,Guilford County
Census Tract 154.01; Guilford County; North Carolina,1674.0,128.0,32.0,31.0,0.0,35.0,13.0,17.0,0.0,1546.0,30.0,193.0,107.0,1011.0,205.0,0.0,0.0,37,081,015401,154.01,Guilford County
Census Tract 154.02; Guilford County; North Carolina,4496.0,751.0,165.0,76.0,192.0,262.0,31.0,0.0,25.0,3745.0,573.0,359.0,298.0,2148.0,257.0,54.0,56.0,37,081,015402,154.02,Guilford County
Census Tract 155; Guilford County; North Carolina,4241.0,1076.0,100.0,133.0,157.0,584.0,0.0,0.0,102.0,3165.0,221.0,247.0,77.0,2060.0,357.0,178.0,25.0,37,081,015500,155,Guilford County
Census Tract 156.01; Guilford County; North Carolina,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,19.0,104.0,0.0,0.0,37,081,015601,156.01,Guilford County
Census Tract 156.02; Guilford County; North Carolina,1875.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1872.0,170.0,74.0,339.0,868.0,358.0,63.0,0.0,37,081,015602,156.02,Guilford County
Census Tract 157.03; Guilford County; North Carolina,492.0,67.0,0.0,0.0,32.0,35.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,344.0,72.0,9.0,0.0,37,081,015703,157.03,Guilford County
Census Tract 157.04; Guilford County; North Carolina,1145.0,132.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,1013.0,193.0,70.0,61.0,612.0,77.0,0.0,0.0,37,081,015704,157.04,Guilford County
Census Tract 157.05; Guilford County; North Carolina,500.0,122.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,378.0,24.0,18.0,35.0,247.0,41.0,0.0,13.0,37,081,015705,157.05,Guilford County
Census Tract 157.06; Guilford County; North Carolina,2943.0,105.0,0.0,0.0,55.0,49.0,1.0,0.0,0.0,2838.0,175.0,210.0,331.0,1504.0,578.0,40.0,0.0,37,081,015706,157.06,Guilford County
Census Tract 157.07; Guilford County; North Carolina,1026.0,80.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,946.0,72.0,65.0,43.0,648.0,103.0,15.0,0.0,37,081,015707,157.07,Guilford County
Census Tract 158; Guilford County; North Carolina,537.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,492.0,22.0,52.0,0.0,384.0,18.0,16.0,0.0,37,081,015800,158,Guilford County
Census Tract 159.01; Guilford County; North Carolina,479.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,477.0,0.0,68.0,80.0,260.0,69.0,0.0,0.0,37,081,015901,159.01,Guilford County
Census Tract 159.02; Guilford County; North Carolina,213.0,29.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,184.0,0.0,17.0,10.0,98.0,37.0,22.0,0.0,37,081,015902,159.02,Guilford County
Census Tract 160.03; Guilford County; North Carolina,221.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,147.0,49.0,9.0,0.0,37,081,016003,160.03,Guilford County
Census Tract 160.05; Guilford County; North Carolina,64.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,61.0,0.0,0.0,9.0,48.0,4.0,0.0,0.0,37,081,016005,160.05,Guilford County
Census Tract 160.06; Guilford County; North Carolina,879.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,871.0,15.0,0.0,189.0,611.0,47.0,9.0,0.0,37,081,016006,160.06,Guilford County
Census Tract 160.07; Guilford County; North Carolina,729.0,126.0,0.0,0.0,0.0,110.0,16.0,0.0,0.0,603.0,75.0,0.0,0.0,419.0,94.0,15.0,0.0,37,081,016007,160.07,Guilford County
Census Tract 160.08; Guilford County; North Carolina,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,46.0,588.0,26.0,0.0,0.0,37,081,016008,160.08,Guilford County
Census Tract 160.09; Guilford County; North Carolina,284.0,32.0,0.0,0.0,6.0,9.0,17.0,0.0,0.0,252.0,0.0,0.0,10.0,164.0,59.0,9.0,10.0,37,081,016009,160.09,Guilford County
Census Tract 160.10; Guilford County; North Carolina,279.0,30.0,0.0,0.0,0.0,17.0,13.0,0.0,0.0,249.0,0.0,0.0,0.0,215.0,34.0,0.0,0.0,37,081,016010,160.10,Guilford County
Census Tract 160.11; Guilford County; North Carolina,1864.0,435.0,117.0,28.0,0.0,258.0,32.0,0.0,0.0,1429.0,0.0,0.0,129.0,1117.0,183.0,0.0,0.0,37,081,016011,160.11,Guilford County
Census Tract 161.01; Guilford County; North Carolina,299.0,114.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,185.0,0.0,0.0,0.0,118.0,36.0,31.0,0.0,37,081,016101,161.01,Guilford County
Census Tract 161.02; Guilford County; North Carolina,1414.0,388.0,95.0,101.0,60.0,116.0,16.0,0.0,0.0,1026.0,0.0,0.0,29.0,789.0,208.0,0.0,0.0,37,081,016102,161.02,Guilford County
Census Tract 161.03; Guilford County; North Carolina,2416.0,482.0,66.0,83.0,43.0,290.0,0.0,0.0,0.0,1934.0,106.0,211.0,178.0,1342.0,97.0,0.0,0.0,37,081,016103,161.03,Guilford County
Census Tract 162.01; Guilford County; North Carolina,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,0.0,97.0,0.0,331.0,113.0,0.0,0.0,37,081,016201,162.01,Guilford County
Census Tract 162.03; Guilford County; North Carolina,1034.0,38.0,0.0,0.0,0.0,17.0,10.0,11.0,0.0,996.0,56.0,57.0,92.0,586.0,43.0,146.0,16.0,37,081,016203,162.03,Guilford County
Census Tract 162.04; Guilford County; North Carolina,576.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,553.0,0.0,71.0,143.0,254.0,85.0,0.0,0.0,37,081,016204,162.04,Guilford County
Census Tract 162.05; Guilford County; North Carolina,802.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,789.0,77.0,31.0,129.0,409.0,134.0,0.0,9.0,37,081,016205,162.05,Guilford County
Census Tract 163.03; Guilford County; North Carolina,351.0,17.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,334.0,25.0,48.0,49.0,121.0,80.0,11.0,0.0,37,081,016303,163.03,Guilford County
Census Tract 163.04; Guilford County; North Carolina,492.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,481.0,40.0,51.0,42.0,296.0,52.0,0.0,0.0,37,081,016304,163.04,Guilford County
Census Tract 163.05; Guilford County; North Carolina,673.0,95.0,53.0,0.0,0.0,42.0,0.0,0.0,0.0,578.0,0.0,28.0,106.0,349.0,82.0,13.0,0.0,37,081,016305,163.05,Guilford County
Census Tract 163.06; Guilford County; North Carolina,1637.0,90.0,0.0,0.0,0.0,23.0,67.0,0.0,0.0,1547.0,167.0,93.0,0.0,888.0,315.0,69.0,15.0,37,081,016306,163.06,Guilford County
Census Tract 164.05; Guilford County; North Carolina,942.0,138.0,38.0,7.0,24.0,46.0,23.0,0.0,0.0,804.0,62.0,14.0,39.0,592.0,78.0,13.0,6.0,37,081,016405,164.05,Guilford County
Census Tract 164.06; Guilford County; North Carolina,994.0,40.0,0.0,0.0,0.0,0.0,31.0,9.0,0.0,954.0,99.0,0.0,19.0,649.0,131.0,46.0,10.0,37,081,016406,164.06,Guilford County
Census Tract 164.07; Guilford County; North Carolina,1081.0,155.0,0.0,0.0,20.0,112.0,23.0,0.0,0.0,926.0,37.0,110.0,86.0,418.0,214.0,47.0,14.0,37,081,016407,164.07,Guilford County
Census Tract 164.08; Guilford County; North Carolina,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,50.0,24.0,0.0,0.0,37,081,016408,164.08,Guilford County
Census Tract 164.09; Guilford County; North Carolina,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,11.0,137.0,46.0,0.0,0.0,37,081,016409,164.09,Guilford County
Census Tract 164.10; Guilford County; North Carolina,1999.0,69.0,14.0,11.0,0.0,29.0,0.0,15.0,0.0,1930.0,218.0,270.0,103.0,1204.0,56.0,41.0,38.0,37,081,016410,164.10,Guilford County
Census Tract 165.02; Guilford County; North Carolina,995.0,271.0,38.0,105.0,0.0,90.0,38.0,0.0,0.0,724.0,0.0,100.0,28.0,452.0,144.0,0.0,0.0,37,081,016502,165.02,Guilford County
Census Tract 165.03; Guilford County; North Carolina,2335.0,297.0,0.0,0.0,0.0,241.0,0.0,56.0,0.0,2038.0,116.0,346.0,156.0,1212.0,167.0,41.0,0.0,37,081,016503,165.03,Guilford County
Census Tract 165.05; Guilford County; North Carolina,1763.0,146.0,0.0,0.0,75.0,71.0,0.0,0.0,0.0,1617.0,184.0,132.0,21.0,1178.0,102.0,0.0,0.0,37,081,016505,165.05,Guilford County
Census Tract 165.06; Guilford County; North Carolina,1513.0,42.0,0.0,9.0,16.0,17.0,0.0,0.0,0.0,1471.0,40.0,23.0,168.0,1119.0,98.0,23.0,0.0,37,081,016506,165.06,Guilford County
Census Tract 166; Guilford County; North Carolina,127.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,125.0,0.0,17.0,0.0,108.0,0.0,0.0,0.0,37,081,016600,166,Guilford County
Census Tract 167.01; Guilford County; North Carolina,4198.0,370.0,14.0,0.0,63.0,172.0,121.0,0.0,0.0,3828.0,179.0,373.0,487.0,2453.0,253.0,83.0,0.0,37,081,016701,167.01,Guilford County
Census Tract 167.02; Guilford County; North Carolina,97.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,86.0,0.0,21.0,8.0,57.0,0.0,0.0,0.0,37,081,016702,167.02,Guilford County
Census Tract 168; Guilford County; North Carolina,2722.0,440.0,124.0,16.0,75.0,152.0,73.0,0.0,0.0,2282.0,380.0,111.0,398.0,1144.0,201.0,23.0,25.0,37,081,016800,168,Guilford County
