NAME,Total Population,Total Population Below Poverty Level,Below Poverty Level: Under 6 years old,Below Poverty Level: 6 to 11 years old,Below Poverty Level: 12 to 17 years old,Below Poverty Level: 18 to 59 years old,Below Poverty Level: 60 to 74 years old,Below Poverty Level: 75 to 84 years old,Below Poverty Level: 85 years old and over,state,county,tract,County
Census Tract 611.01; Davidson County; North Carolina,2621.0,477.0,0.0,57.0,164.0,143.0,68.0,23.0,22.0,37,57,611.01,Davidson County
Census Tract 611.02; Davidson County; North Carolina,5395.0,1182.0,51.0,261.0,188.0,452.0,190.0,15.0,25.0,37,57,611.02,Davidson County
Census Tract 612.02; Davidson County; North Carolina,2855.0,232.0,67.0,42.0,0.0,103.0,12.0,8.0,0.0,37,57,612.02,Davidson County
Census Tract 612.03; Davidson County; North Carolina,4191.0,584.0,99.0,59.0,122.0,170.0,128.0,6.0,0.0,37,57,612.03,Davidson County
Census Tract 612.04; Davidson County; North Carolina,2699.0,572.0,55.0,48.0,15.0,283.0,161.0,10.0,0.0,37,57,612.04,Davidson County
Census Tract 613; Davidson County; North Carolina,2150.0,640.0,132.0,111.0,56.0,281.0,42.0,8.0,10.0,37,57,613,Davidson County
Census Tract 614; Davidson County; North Carolina,3054.0,1214.0,210.0,217.0,99.0,582.0,95.0,0.0,11.0,37,57,614,Davidson County
Census Tract 615.01; Davidson County; North Carolina,4155.0,1286.0,337.0,195.0,194.0,482.0,78.0,0.0,0.0,37,57,615.01,Davidson County
Census Tract 615.02; Davidson County; North Carolina,2520.0,300.0,0.0,14.0,18.0,170.0,97.0,1.0,0.0,37,57,615.02,Davidson County
Census Tract 616; Davidson County; North Carolina,2886.0,656.0,99.0,51.0,47.0,379.0,56.0,14.0,10.0,37,57,616,Davidson County
Census Tract 617.01; Davidson County; North Carolina,4527.0,137.0,0.0,0.0,0.0,114.0,16.0,7.0,0.0,37,57,617.01,Davidson County
Census Tract 617.03; Davidson County; North Carolina,4680.0,721.0,94.0,44.0,21.0,381.0,149.0,22.0,10.0,37,57,617.03,Davidson County
Census Tract 617.04; Davidson County; North Carolina,3804.0,287.0,0.0,42.0,47.0,139.0,42.0,9.0,8.0,37,57,617.04,Davidson County
Census Tract 617.05; Davidson County; North Carolina,3084.0,236.0,40.0,19.0,14.0,163.0,0.0,0.0,0.0,37,57,617.05,Davidson County
Census Tract 618.03; Davidson County; North Carolina,3207.0,293.0,0.0,26.0,71.0,141.0,52.0,3.0,0.0,37,57,618.03,Davidson County
Census Tract 618.05; Davidson County; North Carolina,2904.0,562.0,17.0,0.0,166.0,292.0,44.0,7.0,36.0,37,57,618.05,Davidson County
Census Tract 618.06; Davidson County; North Carolina,3081.0,98.0,0.0,0.0,0.0,82.0,16.0,0.0,0.0,37,57,618.06,Davidson County
Census Tract 618.07; Davidson County; North Carolina,2783.0,158.0,0.0,0.0,0.0,54.0,90.0,0.0,14.0,37,57,618.07,Davidson County
Census Tract 618.08; Davidson County; North Carolina,4327.0,772.0,57.0,231.0,39.0,196.0,152.0,63.0,34.0,37,57,618.08,Davidson County
Census Tract 619.02; Davidson County; North Carolina,5345.0,937.0,36.0,27.0,79.0,354.0,156.0,237.0,48.0,37,57,619.02,Davidson County
Census Tract 619.03; Davidson County; North Carolina,3138.0,824.0,44.0,110.0,80.0,504.0,36.0,30.0,20.0,37,57,619.03,Davidson County
Census Tract 619.04; Davidson County; North Carolina,2528.0,453.0,100.0,0.0,83.0,250.0,5.0,0.0,15.0,37,57,619.04,Davidson County
Census Tract 620.01; Davidson County; North Carolina,4955.0,502.0,120.0,49.0,0.0,251.0,72.0,10.0,0.0,37,57,620.01,Davidson County
Census Tract 620.02; Davidson County; North Carolina,3782.0,845.0,10.0,80.0,108.0,465.0,81.0,86.0,15.0,37,57,620.02,Davidson County
Census Tract 801.01; Davie County; North Carolina,4322.0,540.0,5.0,104.0,25.0,323.0,73.0,0.0,10.0,37,59,801.01,Davie County
Census Tract 801.02; Davie County; North Carolina,3537.0,127.0,7.0,13.0,12.0,60.0,35.0,0.0,0.0,37,59,801.02,Davie County
Census Tract 802; Davie County; North Carolina,5587.0,290.0,0.0,32.0,11.0,164.0,44.0,39.0,0.0,37,59,802,Davie County
Census Tract 803.01; Davie County; North Carolina,5545.0,188.0,0.0,0.0,30.0,27.0,66.0,9.0,56.0,37,59,803.01,Davie County
Census Tract 803.02; Davie County; North Carolina,3545.0,634.0,53.0,189.0,0.0,115.0,157.0,38.0,82.0,37,59,803.02,Davie County
Census Tract 804; Davie County; North Carolina,5627.0,390.0,45.0,24.0,25.0,193.0,7.0,96.0,0.0,37,59,804,Davie County
Census Tract 805; Davie County; North Carolina,4986.0,811.0,262.0,87.0,26.0,362.0,67.0,7.0,0.0,37,59,805,Davie County
Census Tract 806; Davie County; North Carolina,4229.0,605.0,92.0,34.0,129.0,243.0,81.0,22.0,4.0,37,59,806,Davie County
Census Tract 807.01; Davie County; North Carolina,3223.0,261.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,37,59,807.01,Davie County
Census Tract 807.02; Davie County; North Carolina,2585.0,464.0,67.0,26.0,94.0,257.0,11.0,9.0,0.0,37,59,807.02,Davie County
Census Tract 1; Forsyth County; North Carolina,2731.0,426.0,14.0,0.0,0.0,388.0,13.0,11.0,0.0,37,67,1,Forsyth County
Census Tract 2; Forsyth County; North Carolina,1177.0,451.0,30.0,0.0,0.0,343.0,71.0,7.0,0.0,37,67,2,Forsyth County
Census Tract 3.01; Forsyth County; North Carolina,2026.0,969.0,131.0,175.0,103.0,320.0,171.0,0.0,69.0,37,67,3.01,Forsyth County
Census Tract 3.02; Forsyth County; North Carolina,1304.0,194.0,0.0,9.0,0.0,75.0,66.0,40.0,4.0,37,67,3.02,Forsyth County
Census Tract 4; Forsyth County; North Carolina,3544.0,1587.0,0.0,574.0,52.0,866.0,60.0,21.0,14.0,37,67,4,Forsyth County
Census Tract 5; Forsyth County; North Carolina,2212.0,1288.0,162.0,286.0,130.0,625.0,78.0,7.0,0.0,37,67,5,Forsyth County
Census Tract 6; Forsyth County; North Carolina,2491.0,739.0,189.0,69.0,21.0,307.0,117.0,31.0,5.0,37,67,6,Forsyth County
Census Tract 7; Forsyth County; North Carolina,1788.0,882.0,102.0,66.0,181.0,411.0,92.0,25.0,5.0,37,67,7,Forsyth County
Census Tract 8.01; Forsyth County; North Carolina,905.0,576.0,76.0,69.0,190.0,223.0,18.0,0.0,0.0,37,67,8.01,Forsyth County
Census Tract 8.02; Forsyth County; North Carolina,1583.0,813.0,120.0,129.0,219.0,296.0,36.0,13.0,0.0,37,67,8.02,Forsyth County
Census Tract 9; Forsyth County; North Carolina,3022.0,649.0,71.0,0.0,0.0,460.0,74.0,35.0,9.0,37,67,9,Forsyth County
Census Tract 10; Forsyth County; North Carolina,4406.0,405.0,91.0,42.0,29.0,224.0,19.0,0.0,0.0,37,67,10,Forsyth County
Census Tract 11; Forsyth County; North Carolina,2370.0,578.0,0.0,46.0,11.0,508.0,13.0,0.0,0.0,37,67,11,Forsyth County
Census Tract 12; Forsyth County; North Carolina,2055.0,148.0,0.0,0.0,13.0,82.0,8.0,22.0,23.0,37,67,12,Forsyth County
Census Tract 13; Forsyth County; North Carolina,1425.0,290.0,0.0,0.0,9.0,249.0,32.0,0.0,0.0,37,67,13,Forsyth County
Census Tract 14; Forsyth County; North Carolina,3746.0,877.0,28.0,261.0,145.0,307.0,116.0,0.0,20.0,37,67,14,Forsyth County
Census Tract 15; Forsyth County; North Carolina,4970.0,1538.0,143.0,203.0,277.0,872.0,43.0,0.0,0.0,37,67,15,Forsyth County
Census Tract 16.01; Forsyth County; North Carolina,3171.0,397.0,0.0,14.0,48.0,179.0,101.0,39.0,16.0,37,67,16.01,Forsyth County
Census Tract 16.02; Forsyth County; North Carolina,3186.0,1275.0,265.0,191.0,68.0,655.0,94.0,2.0,0.0,37,67,16.02,Forsyth County
Census Tract 17; Forsyth County; North Carolina,4982.0,813.0,0.0,80.0,225.0,381.0,111.0,16.0,0.0,37,67,17,Forsyth County
Census Tract 18; Forsyth County; North Carolina,3836.0,737.0,84.0,97.0,115.0,292.0,121.0,0.0,28.0,37,67,18,Forsyth County
Census Tract 19.01; Forsyth County; North Carolina,1723.0,429.0,21.0,41.0,69.0,233.0,65.0,0.0,0.0,37,67,19.01,Forsyth County
Census Tract 19.02; Forsyth County; North Carolina,1862.0,206.0,20.0,14.0,60.0,92.0,20.0,0.0,0.0,37,67,19.02,Forsyth County
Census Tract 20.01; Forsyth County; North Carolina,2232.0,495.0,38.0,34.0,105.0,288.0,30.0,0.0,0.0,37,67,20.01,Forsyth County
Census Tract 20.02; Forsyth County; North Carolina,3919.0,863.0,160.0,224.0,156.0,303.0,10.0,10.0,0.0,37,67,20.02,Forsyth County
Census Tract 21; Forsyth County; North Carolina,2070.0,135.0,20.0,20.0,0.0,93.0,0.0,2.0,0.0,37,67,21,Forsyth County
Census Tract 22; Forsyth County; North Carolina,3593.0,423.0,0.0,17.0,125.0,234.0,47.0,0.0,0.0,37,67,22,Forsyth County
Census Tract 25.01; Forsyth County; North Carolina,2596.0,71.0,0.0,8.0,8.0,17.0,38.0,0.0,0.0,37,67,25.01,Forsyth County
Census Tract 25.02; Forsyth County; North Carolina,3093.0,182.0,6.0,7.0,0.0,86.0,62.0,11.0,10.0,37,67,25.02,Forsyth County
Census Tract 26.01; Forsyth County; North Carolina,2953.0,24.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,37,67,26.01,Forsyth County
Census Tract 26.04; Forsyth County; North Carolina,5998.0,356.0,0.0,0.0,55.0,285.0,0.0,16.0,0.0,37,67,26.04,Forsyth County
Census Tract 26.05; Forsyth County; North Carolina,2234.0,219.0,0.0,0.0,0.0,185.0,34.0,0.0,0.0,37,67,26.05,Forsyth County
Census Tract 26.06; Forsyth County; North Carolina,4201.0,181.0,0.0,0.0,0.0,23.0,128.0,30.0,0.0,37,67,26.06,Forsyth County
Census Tract 27.01; Forsyth County; North Carolina,7077.0,859.0,191.0,50.0,59.0,465.0,69.0,25.0,0.0,37,67,27.01,Forsyth County
Census Tract 27.02; Forsyth County; North Carolina,5146.0,2343.0,284.0,283.0,501.0,994.0,88.0,174.0,19.0,37,67,27.02,Forsyth County
Census Tract 27.04; Forsyth County; North Carolina,2625.0,744.0,63.0,248.0,0.0,377.0,56.0,0.0,0.0,37,67,27.04,Forsyth County
Census Tract 27.05; Forsyth County; North Carolina,2862.0,1294.0,92.0,197.0,181.0,719.0,89.0,16.0,0.0,37,67,27.05,Forsyth County
Census Tract 28.01; Forsyth County; North Carolina,4620.0,231.0,4.0,17.0,20.0,153.0,37.0,0.0,0.0,37,67,28.01,Forsyth County
Census Tract 28.04; Forsyth County; North Carolina,3697.0,746.0,157.0,106.0,71.0,336.0,43.0,18.0,15.0,37,67,28.04,Forsyth County
Census Tract 28.06; Forsyth County; North Carolina,3099.0,453.0,0.0,13.0,7.0,238.0,162.0,33.0,0.0,37,67,28.06,Forsyth County
Census Tract 28.07; Forsyth County; North Carolina,5527.0,669.0,0.0,0.0,106.0,438.0,56.0,69.0,0.0,37,67,28.07,Forsyth County
Census Tract 28.08; Forsyth County; North Carolina,3800.0,227.0,23.0,22.0,45.0,108.0,19.0,0.0,10.0,37,67,28.08,Forsyth County
Census Tract 28.09; Forsyth County; North Carolina,3534.0,352.0,37.0,59.0,33.0,186.0,31.0,0.0,6.0,37,67,28.09,Forsyth County
Census Tract 29.01; Forsyth County; North Carolina,5143.0,959.0,264.0,177.0,29.0,328.0,122.0,31.0,8.0,37,67,29.01,Forsyth County
Census Tract 29.03; Forsyth County; North Carolina,4176.0,1224.0,442.0,198.0,64.0,416.0,77.0,8.0,19.0,37,67,29.03,Forsyth County
Census Tract 29.04; Forsyth County; North Carolina,1863.0,248.0,6.0,6.0,0.0,190.0,22.0,10.0,14.0,37,67,29.04,Forsyth County
Census Tract 30.02; Forsyth County; North Carolina,4601.0,403.0,0.0,0.0,9.0,164.0,163.0,50.0,17.0,37,67,30.02,Forsyth County
Census Tract 30.03; Forsyth County; North Carolina,3978.0,582.0,6.0,217.0,166.0,134.0,47.0,12.0,0.0,37,67,30.03,Forsyth County
Census Tract 30.04; Forsyth County; North Carolina,3449.0,185.0,17.0,11.0,44.0,80.0,13.0,11.0,9.0,37,67,30.04,Forsyth County
Census Tract 31.03; Forsyth County; North Carolina,5673.0,131.0,0.0,0.0,0.0,72.0,59.0,0.0,0.0,37,67,31.03,Forsyth County
Census Tract 31.05; Forsyth County; North Carolina,4120.0,460.0,27.0,70.0,27.0,251.0,61.0,24.0,0.0,37,67,31.05,Forsyth County
Census Tract 31.06; Forsyth County; North Carolina,3631.0,245.0,41.0,44.0,0.0,123.0,37.0,0.0,0.0,37,67,31.06,Forsyth County
Census Tract 31.07; Forsyth County; North Carolina,4057.0,147.0,10.0,0.0,20.0,29.0,41.0,47.0,0.0,37,67,31.07,Forsyth County
Census Tract 31.08; Forsyth County; North Carolina,3467.0,413.0,46.0,46.0,0.0,231.0,61.0,29.0,0.0,37,67,31.08,Forsyth County
Census Tract 32.01; Forsyth County; North Carolina,5000.0,300.0,0.0,0.0,19.0,114.0,85.0,31.0,51.0,37,67,32.01,Forsyth County
Census Tract 32.02; Forsyth County; North Carolina,4052.0,1174.0,70.0,229.0,175.0,478.0,149.0,38.0,35.0,37,67,32.02,Forsyth County
Census Tract 33.07; Forsyth County; North Carolina,4457.0,421.0,0.0,121.0,0.0,248.0,29.0,9.0,14.0,37,67,33.07,Forsyth County
Census Tract 33.08; Forsyth County; North Carolina,8381.0,655.0,63.0,108.0,243.0,133.0,108.0,0.0,0.0,37,67,33.08,Forsyth County
Census Tract 33.09; Forsyth County; North Carolina,5572.0,1387.0,147.0,97.0,239.0,766.0,58.0,36.0,44.0,37,67,33.09,Forsyth County
Census Tract 33.10; Forsyth County; North Carolina,4912.0,456.0,42.0,0.0,104.0,284.0,2.0,18.0,6.0,37,67,33.10,Forsyth County
Census Tract 33.11; Forsyth County; North Carolina,2093.0,189.0,25.0,21.0,51.0,35.0,49.0,0.0,8.0,37,67,33.11,Forsyth County
Census Tract 33.12; Forsyth County; North Carolina,4101.0,268.0,0.0,0.0,1.0,128.0,105.0,7.0,27.0,37,67,33.12,Forsyth County
Census Tract 33.13; Forsyth County; North Carolina,1303.0,99.0,0.0,0.0,0.0,61.0,31.0,7.0,0.0,37,67,33.13,Forsyth County
Census Tract 33.14; Forsyth County; North Carolina,3001.0,153.0,4.0,0.0,34.0,97.0,9.0,9.0,0.0,37,67,33.14,Forsyth County
Census Tract 33.15; Forsyth County; North Carolina,3705.0,461.0,60.0,17.0,57.0,154.0,147.0,17.0,9.0,37,67,33.15,Forsyth County
Census Tract 34.02; Forsyth County; North Carolina,3188.0,642.0,49.0,54.0,36.0,412.0,59.0,32.0,0.0,37,67,34.02,Forsyth County
Census Tract 34.03; Forsyth County; North Carolina,2747.0,1045.0,126.0,197.0,180.0,498.0,44.0,0.0,0.0,37,67,34.03,Forsyth County
Census Tract 34.04; Forsyth County; North Carolina,4627.0,1826.0,184.0,427.0,362.0,810.0,43.0,0.0,0.0,37,67,34.04,Forsyth County
Census Tract 35; Forsyth County; North Carolina,8684.0,2130.0,251.0,334.0,346.0,648.0,499.0,46.0,6.0,37,67,35,Forsyth County
Census Tract 36; Forsyth County; North Carolina,7414.0,995.0,99.0,157.0,178.0,306.0,191.0,22.0,42.0,37,67,36,Forsyth County
Census Tract 37.01; Forsyth County; North Carolina,3960.0,617.0,0.0,28.0,0.0,541.0,27.0,0.0,21.0,37,67,37.01,Forsyth County
Census Tract 37.02; Forsyth County; North Carolina,5644.0,575.0,60.0,25.0,24.0,334.0,107.0,25.0,0.0,37,67,37.02,Forsyth County
Census Tract 37.03; Forsyth County; North Carolina,8169.0,257.0,0.0,0.0,0.0,173.0,64.0,0.0,20.0,37,67,37.03,Forsyth County
Census Tract 38.03; Forsyth County; North Carolina,4066.0,647.0,0.0,53.0,90.0,413.0,91.0,0.0,0.0,37,67,38.03,Forsyth County
Census Tract 38.04; Forsyth County; North Carolina,4461.0,623.0,38.0,15.0,14.0,403.0,81.0,42.0,30.0,37,67,38.04,Forsyth County
Census Tract 38.05; Forsyth County; North Carolina,6282.0,1146.0,271.0,41.0,157.0,491.0,13.0,145.0,28.0,37,67,38.05,Forsyth County
Census Tract 38.06; Forsyth County; North Carolina,3605.0,503.0,24.0,119.0,20.0,188.0,142.0,9.0,1.0,37,67,38.06,Forsyth County
Census Tract 39.03; Forsyth County; North Carolina,4842.0,915.0,101.0,68.0,0.0,426.0,283.0,37.0,0.0,37,67,39.03,Forsyth County
Census Tract 39.04; Forsyth County; North Carolina,7275.0,347.0,2.0,27.0,49.0,184.0,71.0,0.0,14.0,37,67,39.04,Forsyth County
Census Tract 39.05; Forsyth County; North Carolina,4419.0,281.0,0.0,0.0,0.0,209.0,53.0,0.0,19.0,37,67,39.05,Forsyth County
Census Tract 39.06; Forsyth County; North Carolina,3538.0,107.0,0.0,0.0,10.0,82.0,0.0,0.0,15.0,37,67,39.06,Forsyth County
Census Tract 39.08; Forsyth County; North Carolina,3695.0,60.0,0.0,0.0,0.0,42.0,13.0,5.0,0.0,37,67,39.08,Forsyth County
Census Tract 39.09; Forsyth County; North Carolina,3744.0,142.0,0.0,3.0,0.0,56.0,58.0,9.0,16.0,37,67,39.09,Forsyth County
Census Tract 40.05; Forsyth County; North Carolina,4901.0,365.0,34.0,12.0,18.0,132.0,129.0,13.0,27.0,37,67,40.05,Forsyth County
Census Tract 40.07; Forsyth County; North Carolina,8199.0,889.0,170.0,164.0,61.0,372.0,82.0,40.0,0.0,37,67,40.07,Forsyth County
Census Tract 40.09; Forsyth County; North Carolina,5206.0,243.0,22.0,69.0,0.0,145.0,7.0,0.0,0.0,37,67,40.09,Forsyth County
Census Tract 40.10; Forsyth County; North Carolina,5498.0,179.0,0.0,0.0,0.0,135.0,27.0,0.0,17.0,37,67,40.10,Forsyth County
Census Tract 40.11; Forsyth County; North Carolina,6242.0,800.0,169.0,98.0,101.0,342.0,70.0,0.0,20.0,37,67,40.11,Forsyth County
Census Tract 40.12; Forsyth County; North Carolina,5779.0,298.0,0.0,77.0,36.0,136.0,29.0,0.0,20.0,37,67,40.12,Forsyth County
Census Tract 40.13; Forsyth County; North Carolina,3542.0,271.0,11.0,0.0,45.0,202.0,0.0,0.0,13.0,37,67,40.13,Forsyth County
Census Tract 40.14; Forsyth County; North Carolina,3874.0,392.0,49.0,22.0,46.0,176.0,21.0,44.0,34.0,37,67,40.14,Forsyth County
Census Tract 40.15; Forsyth County; North Carolina,5003.0,604.0,179.0,74.0,23.0,254.0,28.0,46.0,0.0,37,67,40.15,Forsyth County
Census Tract 41.02; Forsyth County; North Carolina,2533.0,266.0,27.0,26.0,34.0,81.0,42.0,22.0,34.0,37,67,41.02,Forsyth County
Census Tract 41.03; Forsyth County; North Carolina,4759.0,61.0,11.0,0.0,0.0,27.0,13.0,10.0,0.0,37,67,41.03,Forsyth County
Census Tract 41.04; Forsyth County; North Carolina,4346.0,388.0,74.0,77.0,75.0,97.0,57.0,0.0,8.0,37,67,41.04,Forsyth County
Census Tract 101; Guilford County; North Carolina,1740.0,433.0,48.0,56.0,33.0,218.0,31.0,37.0,10.0,37,81,101,Guilford County
Census Tract 102; Guilford County; North Carolina,4452.0,829.0,67.0,77.0,35.0,367.0,246.0,37.0,0.0,37,81,102,Guilford County
Census Tract 103; Guilford County; North Carolina,2652.0,637.0,16.0,116.0,75.0,313.0,93.0,24.0,0.0,37,81,103,Guilford County
Census Tract 104.01; Guilford County; North Carolina,1361.0,115.0,9.0,0.0,18.0,61.0,17.0,0.0,10.0,37,81,104.01,Guilford County
Census Tract 104.03; Guilford County; North Carolina,1479.0,104.0,0.0,0.0,11.0,72.0,21.0,0.0,0.0,37,81,104.03,Guilford County
Census Tract 104.04; Guilford County; North Carolina,2638.0,87.0,0.0,0.0,0.0,8.0,72.0,0.0,7.0,37,81,104.04,Guilford County
Census Tract 105; Guilford County; North Carolina,2207.0,72.0,0.0,8.0,6.0,44.0,0.0,14.0,0.0,37,81,105,Guilford County
Census Tract 106.01; Guilford County; North Carolina,2454.0,355.0,104.0,0.0,21.0,208.0,5.0,10.0,7.0,37,81,106.01,Guilford County
Census Tract 106.02; Guilford County; North Carolina,4279.0,1112.0,0.0,0.0,0.0,1105.0,7.0,0.0,0.0,37,81,106.02,Guilford County
Census Tract 107.01; Guilford County; North Carolina,1524.0,207.0,15.0,28.0,6.0,128.0,18.0,7.0,5.0,37,81,107.01,Guilford County
Census Tract 107.02; Guilford County; North Carolina,1870.0,754.0,2.0,0.0,5.0,747.0,0.0,0.0,0.0,37,81,107.02,Guilford County
Census Tract 108; Guilford County; North Carolina,2327.0,527.0,0.0,0.0,0.0,194.0,282.0,37.0,14.0,37,81,108,Guilford County
Census Tract 109; Guilford County; North Carolina,1787.0,583.0,0.0,32.0,36.0,420.0,89.0,0.0,6.0,37,81,109,Guilford County
Census Tract 110; Guilford County; North Carolina,1662.0,838.0,121.0,160.0,92.0,438.0,27.0,0.0,0.0,37,81,110,Guilford County
Census Tract 111.01; Guilford County; North Carolina,3725.0,1180.0,163.0,175.0,95.0,545.0,69.0,95.0,38.0,37,81,111.01,Guilford County
Census Tract 111.02; Guilford County; North Carolina,2777.0,519.0,110.0,155.0,49.0,185.0,2.0,18.0,0.0,37,81,111.02,Guilford County
Census Tract 112.01; Guilford County; North Carolina,2317.0,981.0,0.0,96.0,33.0,633.0,219.0,0.0,0.0,37,81,112.01,Guilford County
Census Tract 112.02; Guilford County; North Carolina,3356.0,1679.0,251.0,407.0,264.0,659.0,84.0,14.0,0.0,37,81,112.02,Guilford County
Census Tract 113; Guilford County; North Carolina,3515.0,970.0,56.0,175.0,157.0,330.0,123.0,61.0,68.0,37,81,113,Guilford County
Census Tract 114; Guilford County; North Carolina,5307.0,2123.0,313.0,238.0,236.0,1122.0,117.0,76.0,21.0,37,81,114,Guilford County
Census Tract 115; Guilford County; North Carolina,2812.0,1386.0,174.0,165.0,69.0,813.0,165.0,0.0,0.0,37,81,115,Guilford County
Census Tract 116.01; Guilford County; North Carolina,3023.0,805.0,87.0,46.0,41.0,518.0,81.0,5.0,27.0,37,81,116.01,Guilford County
Census Tract 116.02; Guilford County; North Carolina,2206.0,589.0,66.0,41.0,82.0,243.0,124.0,33.0,0.0,37,81,116.02,Guilford County
Census Tract 119.04; Guilford County; North Carolina,5387.0,1039.0,146.0,25.0,58.0,630.0,162.0,18.0,0.0,37,81,119.04,Guilford County
Census Tract 119.05; Guilford County; North Carolina,4972.0,1052.0,251.0,114.0,90.0,422.0,140.0,23.0,12.0,37,81,119.05,Guilford County
Census Tract 125.03; Guilford County; North Carolina,4088.0,350.0,11.0,10.0,9.0,281.0,39.0,0.0,0.0,37,81,125.03,Guilford County
Census Tract 125.04; Guilford County; North Carolina,3405.0,858.0,89.0,140.0,100.0,460.0,62.0,0.0,7.0,37,81,125.04,Guilford County
Census Tract 125.05; Guilford County; North Carolina,3918.0,29.0,0.0,0.0,0.0,11.0,6.0,5.0,7.0,37,81,125.05,Guilford County
Census Tract 125.08; Guilford County; North Carolina,2975.0,381.0,34.0,17.0,24.0,208.0,67.0,5.0,26.0,37,81,125.08,Guilford County
Census Tract 125.09; Guilford County; North Carolina,2356.0,15.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,37,81,125.09,Guilford County
Census Tract 125.10; Guilford County; North Carolina,3542.0,201.0,12.0,15.0,0.0,42.0,58.0,74.0,0.0,37,81,125.10,Guilford County
Census Tract 125.11; Guilford County; North Carolina,5132.0,102.0,0.0,0.0,0.0,24.0,13.0,53.0,12.0,37,81,125.11,Guilford County
Census Tract 126.04; Guilford County; North Carolina,3899.0,1096.0,103.0,180.0,199.0,521.0,57.0,36.0,0.0,37,81,126.04,Guilford County
Census Tract 126.07; Guilford County; North Carolina,3074.0,1024.0,5.0,124.0,270.0,359.0,266.0,0.0,0.0,37,81,126.07,Guilford County
Census Tract 126.08; Guilford County; North Carolina,2473.0,1089.0,61.0,305.0,119.0,492.0,96.0,16.0,0.0,37,81,126.08,Guilford County
Census Tract 126.10; Guilford County; North Carolina,2980.0,254.0,43.0,14.0,20.0,114.0,41.0,22.0,0.0,37,81,126.10,Guilford County
Census Tract 126.11; Guilford County; North Carolina,4201.0,419.0,27.0,59.0,65.0,229.0,6.0,33.0,0.0,37,81,126.11,Guilford County
Census Tract 126.12; Guilford County; North Carolina,6638.0,2374.0,282.0,559.0,453.0,715.0,264.0,101.0,0.0,37,81,126.12,Guilford County
Census Tract 126.17; Guilford County; North Carolina,3818.0,503.0,91.0,133.0,14.0,193.0,71.0,1.0,0.0,37,81,126.17,Guilford County
Census Tract 126.18; Guilford County; North Carolina,4228.0,1166.0,1.0,187.0,0.0,932.0,46.0,0.0,0.0,37,81,126.18,Guilford County
Census Tract 126.19; Guilford County; North Carolina,3798.0,1336.0,69.0,273.0,240.0,741.0,0.0,0.0,13.0,37,81,126.19,Guilford County
Census Tract 126.20; Guilford County; North Carolina,3629.0,919.0,245.0,39.0,18.0,407.0,164.0,25.0,21.0,37,81,126.20,Guilford County
Census Tract 126.21; Guilford County; North Carolina,4238.0,891.0,108.0,41.0,26.0,314.0,336.0,66.0,0.0,37,81,126.21,Guilford County
Census Tract 127.03; Guilford County; North Carolina,4617.0,1571.0,0.0,417.0,303.0,714.0,50.0,87.0,0.0,37,81,127.03,Guilford County
Census Tract 127.04; Guilford County; North Carolina,4412.0,1381.0,100.0,182.0,298.0,590.0,206.0,5.0,0.0,37,81,127.04,Guilford County
Census Tract 127.05; Guilford County; North Carolina,4612.0,1631.0,444.0,265.0,225.0,553.0,90.0,54.0,0.0,37,81,127.05,Guilford County
Census Tract 127.06; Guilford County; North Carolina,3960.0,1569.0,434.0,297.0,44.0,436.0,334.0,13.0,11.0,37,81,127.06,Guilford County
Census Tract 127.07; Guilford County; North Carolina,2691.0,940.0,70.0,93.0,151.0,517.0,62.0,47.0,0.0,37,81,127.07,Guilford County
Census Tract 128.03; Guilford County; North Carolina,8550.0,888.0,0.0,29.0,157.0,464.0,238.0,0.0,0.0,37,81,128.03,Guilford County
Census Tract 128.04; Guilford County; North Carolina,4401.0,504.0,51.0,101.0,81.0,212.0,34.0,25.0,0.0,37,81,128.04,Guilford County
Census Tract 128.05; Guilford County; North Carolina,3089.0,425.0,0.0,0.0,0.0,249.0,124.0,1.0,51.0,37,81,128.05,Guilford County
Census Tract 136.01; Guilford County; North Carolina,950.0,128.0,32.0,0.0,40.0,32.0,24.0,0.0,0.0,37,81,136.01,Guilford County
Census Tract 136.02; Guilford County; North Carolina,4122.0,997.0,49.0,179.0,87.0,554.0,89.0,39.0,0.0,37,81,136.02,Guilford County
Census Tract 137; Guilford County; North Carolina,3547.0,151.0,0.0,0.0,0.0,118.0,22.0,0.0,11.0,37,81,137,Guilford County
Census Tract 138; Guilford County; North Carolina,4182.0,1469.0,70.0,373.0,326.0,476.0,143.0,69.0,12.0,37,81,138,Guilford County
Census Tract 139; Guilford County; North Carolina,3957.0,2151.0,395.0,120.0,130.0,1143.0,344.0,19.0,0.0,37,81,139,Guilford County
Census Tract 140; Guilford County; North Carolina,3283.0,689.0,31.0,101.0,21.0,418.0,95.0,23.0,0.0,37,81,140,Guilford County
Census Tract 142; Guilford County; North Carolina,4433.0,1406.0,97.0,368.0,312.0,497.0,103.0,29.0,0.0,37,81,142,Guilford County
Census Tract 143; Guilford County; North Carolina,2504.0,620.0,66.0,50.0,0.0,324.0,160.0,20.0,0.0,37,81,143,Guilford County
Census Tract 144.06; Guilford County; North Carolina,2917.0,359.0,37.0,0.0,40.0,154.0,68.0,44.0,16.0,37,81,144.06,Guilford County
